game_id,game_date,home_team,away_team,season,status
22200001,2022-10-18,BOS,PHI,2022-23,completed
22200002,2022-10-18,GSW,LAL,2022-23,completed
22200014,2022-10-19,SAC,POR,2022-23,completed
22200009,2022-10-19,MEM,NYK,2022-23,completed
22200005,2022-10-19,ATL,HOU,2022-23,completed
22200010,2022-10-19,MIN,OKC,2022-23,completed
22200011,2022-10-19,SAS,CHA,2022-23,completed
22200006,2022-10-19,BKN,NOP,2022-23,completed
22200004,2022-10-19,IND,WAS,2022-23,completed
22200007,2022-10-19,MIA,CHI,2022-23,completed
22200003,2022-10-19,DET,ORL,2022-23,completed
22200012,2022-10-19,UTA,DEN,2022-23,completed
22200013,2022-10-19,PHX,DAL,2022-23,completed
22200008,2022-10-19,TOR,CLE,2022-23,completed
22200016,2022-10-20,LAL,LAC,2022-23,completed
22200015,2022-10-20,PHI,MIL,2022-23,completed
22200022,2022-10-21,MIA,BOS,2022-23,completed
22200021,2022-10-21,BKN,TOR,2022-23,completed
22200025,2022-10-21,MIN,UTA,2022-23,completed
22200024,2022-10-21,HOU,MEM,2022-23,completed
22200019,2022-10-21,WAS,CHI,2022-23,completed
22200026,2022-10-21,GSW,DEN,2022-23,completed
22200023,2022-10-21,NYK,DET,2022-23,completed
22200020,2022-10-21,ATL,ORL,2022-23,completed
22200017,2022-10-21,CHA,NOP,2022-23,completed
22200027,2022-10-21,POR,PHX,2022-23,completed
22200018,2022-10-21,IND,SAS,2022-23,completed
22200035,2022-10-22,DEN,OKC,2022-23,completed
22200032,2022-10-22,CHI,CLE,2022-23,completed
22200030,2022-10-22,ORL,BOS,2022-23,completed
22200029,2022-10-22,IND,DET,2022-23,completed
22200031,2022-10-22,MIA,TOR,2022-23,completed
22200033,2022-10-22,MIL,HOU,2022-23,completed
22200034,2022-10-22,DAL,MEM,2022-23,completed
22200028,2022-10-22,PHI,SAS,2022-23,completed
22200036,2022-10-22,SAC,LAC,2022-23,completed
22200037,2022-10-23,LAL,POR,2022-23,completed
22200039,2022-10-23,CLE,WAS,2022-23,completed
22200042,2022-10-23,GSW,SAC,2022-23,completed
22200041,2022-10-23,OKC,MIN,2022-23,completed
22200038,2022-10-23,ATL,CHA,2022-23,completed
22200043,2022-10-23,LAC,PHX,2022-23,completed
22200040,2022-10-23,NOP,UTA,2022-23,completed
22200048,2022-10-24,HOU,UTA,2022-23,completed
22200046,2022-10-24,NYK,ORL,2022-23,completed
22200050,2022-10-24,MIN,SAS,2022-23,completed
22200045,2022-10-24,MIA,TOR,2022-23,completed
22200051,2022-10-24,POR,DEN,2022-23,completed
22200044,2022-10-24,PHI,IND,2022-23,completed
22200049,2022-10-24,MEM,BKN,2022-23,completed
22200047,2022-10-24,CHI,BOS,2022-23,completed
22200053,2022-10-25,NOP,DAL,2022-23,completed
22200052,2022-10-25,WAS,DET,2022-23,completed
22200055,2022-10-25,PHX,GSW,2022-23,completed
22200054,2022-10-25,OKC,LAC,2022-23,completed
22200065,2022-10-26,POR,MIA,2022-23,completed
22200056,2022-10-26,CLE,ORL,2022-23,completed
22200057,2022-10-26,DET,ATL,2022-23,completed
22200063,2022-10-26,UTA,HOU,2022-23,completed
22200061,2022-10-26,CHI,IND,2022-23,completed
22200060,2022-10-26,MIL,BKN,2022-23,completed
22200058,2022-10-26,NYK,CHA,2022-23,completed
22200064,2022-10-26,DEN,LAL,2022-23,completed
22200062,2022-10-26,MIN,SAS,2022-23,completed
22200059,2022-10-26,TOR,PHI,2022-23,completed
22200069,2022-10-27,SAC,MEM,2022-23,completed
22200067,2022-10-27,OKC,LAC,2022-23,completed
22200068,2022-10-27,GSW,MIA,2022-23,completed
22200066,2022-10-27,BKN,DAL,2022-23,completed
22200073,2022-10-28,TOR,PHI,2022-23,completed
22200072,2022-10-28,BOS,CLE,2022-23,completed
22200078,2022-10-28,DEN,UTA,2022-23,completed
22200071,2022-10-28,ORL,CHA,2022-23,completed
22200076,2022-10-28,MIN,LAL,2022-23,completed
22200077,2022-10-28,SAS,CHI,2022-23,completed
22200079,2022-10-28,PHX,NOP,2022-23,completed
22200074,2022-10-28,WAS,IND,2022-23,completed
22200080,2022-10-28,POR,HOU,2022-23,completed
22200070,2022-10-28,DET,ATL,2022-23,completed
22200075,2022-10-28,MIL,NYK,2022-23,completed
22200085,2022-10-29,MIL,ATL,2022-23,completed
22200086,2022-10-29,DAL,OKC,2022-23,completed
22200084,2022-10-29,CHI,PHI,2022-23,completed
22200083,2022-10-29,BKN,IND,2022-23,completed
22200087,2022-10-29,UTA,MEM,2022-23,completed
22200081,2022-10-29,SAC,MIA,2022-23,completed
22200082,2022-10-29,CHA,GSW,2022-23,completed
22200089,2022-10-30,BOS,WAS,2022-23,completed
22200091,2022-10-30,DET,GSW,2022-23,completed
22200095,2022-10-30,LAL,DEN,2022-23,completed
22200094,2022-10-30,PHX,HOU,2022-23,completed
22200092,2022-10-30,SAS,MIN,2022-23,completed
22200093,2022-10-30,DAL,ORL,2022-23,completed
22200090,2022-10-30,CLE,NYK,2022-23,completed
22200088,2022-10-30,LAC,NOP,2022-23,completed
22200102,2022-10-31,LAC,HOU,2022-23,completed
22200098,2022-10-31,BKN,IND,2022-23,completed
22200099,2022-10-31,TOR,ATL,2022-23,completed
22200101,2022-10-31,UTA,MEM,2022-23,completed
22200100,2022-10-31,MIL,DET,2022-23,completed
22200096,2022-10-31,CHA,SAC,2022-23,completed
22200097,2022-10-31,WAS,PHI,2022-23,completed
22200103,2022-11-01,BKN,CHI,2022-23,completed
22200104,2022-11-01,MIA,GSW,2022-23,completed
22200106,2022-11-01,PHX,MIN,2022-23,completed
22200105,2022-11-01,OKC,ORL,2022-23,completed
22200111,2022-11-02,CHI,CHA,2022-23,completed
22200116,2022-11-02,POR,MEM,2022-23,completed
22200114,2022-11-02,SAS,TOR,2022-23,completed
22200110,2022-11-02,NYK,ATL,2022-23,completed
22200108,2022-11-02,PHI,WAS,2022-23,completed
22200112,2022-11-02,HOU,LAC,2022-23,completed
22200109,2022-11-02,MIA,SAC,2022-23,completed
22200107,2022-11-02,CLE,BOS,2022-23,completed
22200113,2022-11-02,MIL,DET,2022-23,completed
22200115,2022-11-02,DAL,UTA,2022-23,completed
22200117,2022-11-02,LAL,NOP,2022-23,completed
22200118,2022-11-03,ORL,GSW,2022-23,completed
22200119,2022-11-03,OKC,DEN,2022-23,completed
22200128,2022-11-04,NOP,GSW,2022-23,completed
22200123,2022-11-04,WAS,BKN,2022-23,completed
22200126,2022-11-04,SAS,LAC,2022-23,completed
22200129,2022-11-04,MIN,MIL,2022-23,completed
22200130,2022-11-04,PHX,POR,2022-23,completed
22200120,2022-11-04,DET,CLE,2022-23,completed
22200122,2022-11-04,PHI,NYK,2022-23,completed
22200125,2022-11-04,MEM,CHA,2022-23,completed
22200121,2022-11-04,IND,MIA,2022-23,completed
22200127,2022-11-04,DAL,TOR,2022-23,completed
22200124,2022-11-04,BOS,CHI,2022-23,completed
22200131,2022-11-04,LAL,UTA,2022-23,completed
22200132,2022-11-05,ORL,SAC,2022-23,completed
22200134,2022-11-05,ATL,NOP,2022-23,completed
22200137,2022-11-05,MIN,HOU,2022-23,completed
22200138,2022-11-05,DEN,SAS,2022-23,completed
22200135,2022-11-05,NYK,BOS,2022-23,completed
22200139,2022-11-05,PHX,POR,2022-23,completed
22200136,2022-11-05,MIL,OKC,2022-23,completed
22200133,2022-11-05,CHA,BKN,2022-23,completed
22200143,2022-11-06,LAC,UTA,2022-23,completed
22200141,2022-11-06,TOR,CHI,2022-23,completed
22200142,2022-11-06,MEM,WAS,2022-23,completed
22200140,2022-11-06,LAL,CLE,2022-23,completed
22200146,2022-11-07,DET,OKC,2022-23,completed
22200158,2022-11-07,LAC,CLE,2022-23,completed
22200154,2022-11-07,SAS,DEN,2022-23,completed
22200148,2022-11-07,PHI,PHX,2022-23,completed
22200144,2022-11-07,CHA,WAS,2022-23,completed
22200150,2022-11-07,MIA,POR,2022-23,completed
22200151,2022-11-07,CHI,TOR,2022-23,completed
22200145,2022-11-07,ORL,HOU,2022-23,completed
22200157,2022-11-07,UTA,LAL,2022-23,completed
22200153,2022-11-07,MIN,NYK,2022-23,completed
22200149,2022-11-07,ATL,MIL,2022-23,completed
22200152,2022-11-07,MEM,BOS,2022-23,completed
22200155,2022-11-07,DAL,BKN,2022-23,completed
22200147,2022-11-07,IND,NOP,2022-23,completed
22200156,2022-11-07,GSW,SAC,2022-23,completed
22200161,2022-11-09,ORL,DAL,2022-23,completed
22200159,2022-11-09,CHA,POR,2022-23,completed
22200169,2022-11-09,SAS,MEM,2022-23,completed
22200162,2022-11-09,ATL,UTA,2022-23,completed
22200167,2022-11-09,MIN,PHX,2022-23,completed
22200166,2022-11-09,CHI,NOP,2022-23,completed
22200171,2022-11-09,SAC,CLE,2022-23,completed
22200163,2022-11-09,BOS,DET,2022-23,completed
22200170,2022-11-09,LAC,LAL,2022-23,completed
22200168,2022-11-09,OKC,MIL,2022-23,completed
22200165,2022-11-09,TOR,HOU,2022-23,completed
22200164,2022-11-09,BKN,NYK,2022-23,completed
22200160,2022-11-09,IND,DEN,2022-23,completed
22200173,2022-11-10,ATL,PHI,2022-23,completed
22200175,2022-11-10,NOP,POR,2022-23,completed
22200174,2022-11-10,MIA,CHA,2022-23,completed
22200172,2022-11-10,WAS,DAL,2022-23,completed
22200179,2022-11-11,OKC,TOR,2022-23,completed
22200176,2022-11-11,BOS,DEN,2022-23,completed
22200180,2022-11-11,SAS,MIL,2022-23,completed
22200178,2022-11-11,NYK,DET,2022-23,completed
22200182,2022-11-11,GSW,CLE,2022-23,completed
22200183,2022-11-11,LAL,SAC,2022-23,completed
22200181,2022-11-11,MEM,MIN,2022-23,completed
22200177,2022-11-11,ORL,PHX,2022-23,completed
22200185,2022-11-12,WAS,UTA,2022-23,completed
22200190,2022-11-12,DAL,POR,2022-23,completed
22200189,2022-11-12,MIA,CHA,2022-23,completed
22200188,2022-11-12,PHI,ATL,2022-23,completed
22200187,2022-11-12,IND,TOR,2022-23,completed
22200184,2022-11-12,LAC,BKN,2022-23,completed
22200186,2022-11-12,DET,BOS,2022-23,completed
22200191,2022-11-12,NOP,HOU,2022-23,completed
22200197,2022-11-13,SAC,GSW,2022-23,completed
22200194,2022-11-13,WAS,MEM,2022-23,completed
22200198,2022-11-13,LAL,BKN,2022-23,completed
22200192,2022-11-13,NYK,OKC,2022-23,completed
22200193,2022-11-13,CLE,MIN,2022-23,completed
22200195,2022-11-13,PHI,UTA,2022-23,completed
22200196,2022-11-13,CHI,DEN,2022-23,completed
22200202,2022-11-14,MIA,PHX,2022-23,completed
22200205,2022-11-14,GSW,SAS,2022-23,completed
22200204,2022-11-14,MIL,ATL,2022-23,completed
22200203,2022-11-14,HOU,LAC,2022-23,completed
22200200,2022-11-14,ORL,CHA,2022-23,completed
22200199,2022-11-14,DET,TOR,2022-23,completed
22200201,2022-11-14,BOS,OKC,2022-23,completed
22200206,2022-11-15,NOP,MEM,2022-23,completed
22200210,2022-11-15,SAC,BKN,2022-23,completed
22200209,2022-11-15,POR,SAS,2022-23,completed
22200208,2022-11-15,UTA,NYK,2022-23,completed
22200207,2022-11-15,DAL,LAC,2022-23,completed
22200213,2022-11-16,WAS,OKC,2022-23,completed
22200212,2022-11-16,ORL,MIN,2022-23,completed
22200218,2022-11-16,DAL,HOU,2022-23,completed
22200217,2022-11-16,NOP,CHI,2022-23,completed
22200219,2022-11-16,DEN,NYK,2022-23,completed
22200215,2022-11-16,TOR,MIA,2022-23,completed
22200220,2022-11-16,PHX,GSW,2022-23,completed
22200216,2022-11-16,MIL,CLE,2022-23,completed
22200211,2022-11-16,CHA,IND,2022-23,completed
22200214,2022-11-16,ATL,BOS,2022-23,completed
22200223,2022-11-17,LAC,DET,2022-23,completed
22200222,2022-11-17,SAC,SAS,2022-23,completed
22200221,2022-11-17,POR,BKN,2022-23,completed
22200232,2022-11-18,UTA,PHX,2022-23,completed
22200233,2022-11-18,GSW,NYK,2022-23,completed
22200231,2022-11-18,NOP,BOS,2022-23,completed
22200227,2022-11-18,CHI,ORL,2022-23,completed
22200228,2022-11-18,HOU,IND,2022-23,completed
22200226,2022-11-18,PHI,MIL,2022-23,completed
22200224,2022-11-18,WAS,MIA,2022-23,completed
22200230,2022-11-18,DAL,DEN,2022-23,completed
22200234,2022-11-18,LAL,DET,2022-23,completed
22200229,2022-11-18,MEM,OKC,2022-23,completed
22200225,2022-11-18,CLE,CHA,2022-23,completed
22200239,2022-11-19,LAC,SAS,2022-23,completed
22200238,2022-11-19,POR,UTA,2022-23,completed
22200236,2022-11-19,IND,ORL,2022-23,completed
22200235,2022-11-19,ATL,TOR,2022-23,completed
22200237,2022-11-19,PHI,MIN,2022-23,completed
22200243,2022-11-20,BKN,MEM,2022-23,completed
22200242,2022-11-20,SAC,DET,2022-23,completed
22200246,2022-11-20,DAL,DEN,2022-23,completed
22200240,2022-11-20,PHX,NYK,2022-23,completed
22200241,2022-11-20,WAS,CHA,2022-23,completed
22200245,2022-11-20,HOU,GSW,2022-23,completed
22200247,2022-11-20,LAL,SAS,2022-23,completed
22200244,2022-11-20,CLE,MIA,2022-23,completed
22200253,2022-11-21,NOP,GSW,2022-23,completed
22200251,2022-11-21,MIL,POR,2022-23,completed
22200248,2022-11-21,CLE,ATL,2022-23,completed
22200252,2022-11-21,MIN,MIA,2022-23,completed
22200249,2022-11-21,IND,ORL,2022-23,completed
22200250,2022-11-21,CHI,BOS,2022-23,completed
22200255,2022-11-21,LAC,UTA,2022-23,completed
22200254,2022-11-21,OKC,NYK,2022-23,completed
22200258,2022-11-22,DEN,DET,2022-23,completed
22200257,2022-11-22,MEM,SAC,2022-23,completed
22200259,2022-11-22,PHX,LAL,2022-23,completed
22200256,2022-11-22,PHI,BKN,2022-23,completed
22200261,2022-11-23,CLE,POR,2022-23,completed
22200266,2022-11-23,TOR,BKN,2022-23,completed
22200260,2022-11-23,CHA,PHI,2022-23,completed
22200269,2022-11-23,SAS,NOP,2022-23,completed
22200271,2022-11-23,GSW,LAC,2022-23,completed
22200263,2022-11-23,ATL,SAC,2022-23,completed
22200268,2022-11-23,OKC,DEN,2022-23,completed
22200270,2022-11-23,UTA,DET,2022-23,completed
22200267,2022-11-23,MIL,CHI,2022-23,completed
22200262,2022-11-23,IND,MIN,2022-23,completed
22200264,2022-11-23,BOS,DAL,2022-23,completed
22200265,2022-11-23,MIA,WAS,2022-23,completed
22200283,2022-11-25,PHX,DET,2022-23,completed
22200282,2022-11-25,SAS,LAL,2022-23,completed
22200273,2022-11-25,ORL,PHI,2022-23,completed
22200279,2022-11-25,MEM,NOP,2022-23,completed
22200278,2022-11-25,HOU,ATL,2022-23,completed
22200274,2022-11-25,NYK,POR,2022-23,completed
22200285,2022-11-25,LAC,DEN,2022-23,completed
22200275,2022-11-25,BOS,SAC,2022-23,completed
22200281,2022-11-25,OKC,CHI,2022-23,completed
22200276,2022-11-25,IND,BKN,2022-23,completed
22200284,2022-11-25,GSW,UTA,2022-23,completed
22200277,2022-11-25,MIA,WAS,2022-23,completed
22200280,2022-11-25,MIL,CLE,2022-23,completed
22200272,2022-11-25,CHA,MIN,2022-23,completed
22200286,2022-11-26,TOR,DAL,2022-23,completed
22200288,2022-11-26,SAS,LAL,2022-23,completed
22200287,2022-11-26,HOU,OKC,2022-23,completed
22200289,2022-11-26,PHX,UTA,2022-23,completed
22200291,2022-11-27,MIN,GSW,2022-23,completed
22200297,2022-11-27,ORL,PHI,2022-23,completed
22200295,2022-11-27,DET,CLE,2022-23,completed
22200293,2022-11-27,ATL,MIA,2022-23,completed
22200292,2022-11-27,LAC,IND,2022-23,completed
22200298,2022-11-27,MIL,DAL,2022-23,completed
22200294,2022-11-27,BOS,WAS,2022-23,completed
22200296,2022-11-27,NYK,MEM,2022-23,completed
22200290,2022-11-27,BKN,POR,2022-23,completed
22200299,2022-11-28,PHI,ATL,2022-23,completed
22200302,2022-11-28,BKN,ORL,2022-23,completed
22200305,2022-11-28,DEN,HOU,2022-23,completed
22200308,2022-11-28,LAL,IND,2022-23,completed
22200300,2022-11-28,WAS,MIN,2022-23,completed
22200306,2022-11-28,UTA,CHI,2022-23,completed
22200304,2022-11-28,NOP,OKC,2022-23,completed
22200307,2022-11-28,SAC,PHX,2022-23,completed
22200301,2022-11-28,BOS,CHA,2022-23,completed
22200303,2022-11-28,TOR,CLE,2022-23,completed
22200310,2022-11-29,DAL,GSW,2022-23,completed
22200309,2022-11-29,DET,NYK,2022-23,completed
22200311,2022-11-29,POR,LAC,2022-23,completed
22200313,2022-11-30,ORL,ATL,2022-23,completed
22200314,2022-11-30,BOS,MIA,2022-23,completed
22200321,2022-11-30,PHX,CHI,2022-23,completed
22200317,2022-11-30,MIN,MEM,2022-23,completed
22200324,2022-11-30,LAL,POR,2022-23,completed
22200315,2022-11-30,BKN,WAS,2022-23,completed
22200318,2022-11-30,NOP,TOR,2022-23,completed
22200320,2022-11-30,DEN,HOU,2022-23,completed
22200316,2022-11-30,NYK,MIL,2022-23,completed
22200312,2022-11-30,CLE,PHI,2022-23,completed
22200319,2022-11-30,OKC,SAS,2022-23,completed
22200323,2022-11-30,SAC,IND,2022-23,completed
22200322,2022-11-30,UTA,LAC,2022-23,completed
22200325,2022-12-01,DET,DAL,2022-23,completed
22200333,2022-12-02,SAS,NOP,2022-23,completed
22200336,2022-12-02,GSW,CHI,2022-23,completed
22200328,2022-12-02,BOS,MIA,2022-23,completed
22200334,2022-12-02,PHX,HOU,2022-23,completed
22200331,2022-12-02,MIL,LAL,2022-23,completed
22200335,2022-12-02,UTA,IND,2022-23,completed
22200330,2022-12-02,CLE,ORL,2022-23,completed
22200326,2022-12-02,CHA,WAS,2022-23,completed
22200332,2022-12-02,MEM,PHI,2022-23,completed
22200329,2022-12-02,BKN,TOR,2022-23,completed
22200327,2022-12-02,ATL,DEN,2022-23,completed
22200339,2022-12-03,CHA,MIL,2022-23,completed
22200338,2022-12-03,LAC,SAC,2022-23,completed
22200343,2022-12-03,UTA,POR,2022-23,completed
22200337,2022-12-03,NYK,DAL,2022-23,completed
22200340,2022-12-03,TOR,ORL,2022-23,completed
22200342,2022-12-03,GSW,HOU,2022-23,completed
22200341,2022-12-03,MIN,OKC,2022-23,completed
22200348,2022-12-04,NYK,CLE,2022-23,completed
22200344,2022-12-04,NOP,DEN,2022-23,completed
22200349,2022-12-04,WAS,LAL,2022-23,completed
22200351,2022-12-04,POR,IND,2022-23,completed
22200346,2022-12-04,BKN,BOS,2022-23,completed
22200347,2022-12-04,DET,MEM,2022-23,completed
22200345,2022-12-04,SAS,PHX,2022-23,completed
22200350,2022-12-04,SAC,CHI,2022-23,completed
22200352,2022-12-05,CHA,LAC,2022-23,completed
22200355,2022-12-05,TOR,BOS,2022-23,completed
22200358,2022-12-05,DAL,PHX,2022-23,completed
22200359,2022-12-05,GSW,IND,2022-23,completed
22200354,2022-12-05,ATL,OKC,2022-23,completed
22200356,2022-12-05,HOU,PHI,2022-23,completed
22200353,2022-12-05,ORL,MIL,2022-23,completed
22200357,2022-12-05,MEM,MIA,2022-23,completed
22200360,2022-12-06,CLE,LAL,2022-23,completed
22200361,2022-12-06,MIA,DET,2022-23,completed
22200362,2022-12-06,DEN,DAL,2022-23,completed
22200368,2022-12-07,MEM,OKC,2022-23,completed
22200372,2022-12-07,UTA,GSW,2022-23,completed
22200373,2022-12-07,PHX,BOS,2022-23,completed
22200363,2022-12-07,ORL,LAC,2022-23,completed
22200371,2022-12-07,NOP,DET,2022-23,completed
22200367,2022-12-07,CHI,WAS,2022-23,completed
22200369,2022-12-07,MIL,SAC,2022-23,completed
22200370,2022-12-07,MIN,IND,2022-23,completed
22200364,2022-12-07,BKN,CHA,2022-23,completed
22200365,2022-12-07,NYK,ATL,2022-23,completed
22200366,2022-12-07,TOR,LAL,2022-23,completed
22200375,2022-12-08,SAS,HOU,2022-23,completed
22200374,2022-12-08,MIA,LAC,2022-23,completed
22200376,2022-12-08,POR,DEN,2022-23,completed
22200380,2022-12-09,BKN,ATL,2022-23,completed
22200384,2022-12-09,NOP,PHX,2022-23,completed
22200382,2022-12-09,PHI,LAL,2022-23,completed
22200386,2022-12-09,DAL,MIL,2022-23,completed
22200379,2022-12-09,ORL,TOR,2022-23,completed
22200385,2022-12-09,UTA,MIN,2022-23,completed
22200383,2022-12-09,MEM,DET,2022-23,completed
22200381,2022-12-09,CLE,SAC,2022-23,completed
22200378,2022-12-09,IND,WAS,2022-23,completed
22200377,2022-12-09,CHA,NYK,2022-23,completed
22200388,2022-12-10,IND,BKN,2022-23,completed
22200393,2022-12-10,DEN,UTA,2022-23,completed
22200389,2022-12-10,WAS,LAC,2022-23,completed
22200390,2022-12-10,CLE,OKC,2022-23,completed
22200392,2022-12-10,GSW,BOS,2022-23,completed
22200391,2022-12-10,CHI,DAL,2022-23,completed
22200394,2022-12-10,POR,MIN,2022-23,completed
22200387,2022-12-10,MIA,SAS,2022-23,completed
22200399,2022-12-11,PHI,CHA,2022-23,completed
22200396,2022-12-11,DET,LAL,2022-23,completed
22200395,2022-12-11,NOP,PHX,2022-23,completed
22200397,2022-12-11,NYK,SAC,2022-23,completed
22200398,2022-12-11,ORL,TOR,2022-23,completed
22200400,2022-12-11,ATL,CHI,2022-23,completed
22200401,2022-12-11,HOU,MIL,2022-23,completed
22200403,2022-12-12,WAS,BKN,2022-23,completed
22200402,2022-12-12,IND,MIA,2022-23,completed
22200408,2022-12-12,LAC,BOS,2022-23,completed
22200404,2022-12-12,MEM,ATL,2022-23,completed
22200407,2022-12-12,POR,MIN,2022-23,completed
22200405,2022-12-12,DAL,OKC,2022-23,completed
22200406,2022-12-12,SAS,CLE,2022-23,completed
22200413,2022-12-13,LAL,BOS,2022-23,completed
22200411,2022-12-13,HOU,PHX,2022-23,completed
22200410,2022-12-13,MIL,GSW,2022-23,completed
22200412,2022-12-13,UTA,NOP,2022-23,completed
22200409,2022-12-13,PHI,SAC,2022-23,completed
22200415,2022-12-14,IND,GSW,2022-23,completed
22200417,2022-12-14,TOR,SAC,2022-23,completed
22200414,2022-12-14,CHA,DET,2022-23,completed
22200422,2022-12-14,DEN,WAS,2022-23,completed
22200421,2022-12-14,DAL,CLE,2022-23,completed
22200418,2022-12-14,CHI,NYK,2022-23,completed
22200416,2022-12-14,ORL,ATL,2022-23,completed
22200423,2022-12-14,LAC,MIN,2022-23,completed
22200420,2022-12-14,SAS,POR,2022-23,completed
22200419,2022-12-14,OKC,MIA,2022-23,completed
22200426,2022-12-15,UTA,NOP,2022-23,completed
22200424,2022-12-15,HOU,MIA,2022-23,completed
22200427,2022-12-15,LAC,PHX,2022-23,completed
22200425,2022-12-15,MEM,MIL,2022-23,completed
22200433,2022-12-16,TOR,BKN,2022-23,completed
22200431,2022-12-16,CLE,IND,2022-23,completed
22200436,2022-12-16,DAL,POR,2022-23,completed
22200435,2022-12-16,OKC,MIN,2022-23,completed
22200432,2022-12-16,PHI,GSW,2022-23,completed
22200430,2022-12-16,BOS,ORL,2022-23,completed
22200428,2022-12-16,CHA,ATL,2022-23,completed
22200429,2022-12-16,DET,SAC,2022-23,completed
22200434,2022-12-16,CHI,NYK,2022-23,completed
22200437,2022-12-16,LAL,DEN,2022-23,completed
22200441,2022-12-17,HOU,POR,2022-23,completed
22200439,2022-12-17,SAS,MIA,2022-23,completed
22200442,2022-12-17,MIL,UTA,2022-23,completed
22200443,2022-12-17,OKC,MEM,2022-23,completed
22200438,2022-12-17,LAC,WAS,2022-23,completed
22200444,2022-12-17,PHX,NOP,2022-23,completed
22200440,2022-12-17,CLE,DAL,2022-23,completed
22200447,2022-12-18,DET,BKN,2022-23,completed
22200446,2022-12-18,IND,NYK,2022-23,completed
22200448,2022-12-18,TOR,GSW,2022-23,completed
22200451,2022-12-18,LAL,WAS,2022-23,completed
22200445,2022-12-18,BOS,ORL,2022-23,completed
22200449,2022-12-18,MIN,CHI,2022-23,completed
22200450,2022-12-18,DEN,CHA,2022-23,completed
22200455,2022-12-19,HOU,SAS,2022-23,completed
22200453,2022-12-19,PHI,TOR,2022-23,completed
22200452,2022-12-19,CLE,UTA,2022-23,completed
22200458,2022-12-19,OKC,POR,2022-23,completed
22200454,2022-12-19,ATL,ORL,2022-23,completed
22200456,2022-12-19,MIN,DAL,2022-23,completed
22200460,2022-12-19,SAC,CHA,2022-23,completed
22200457,2022-12-19,NOP,MIL,2022-23,completed
22200459,2022-12-19,PHX,LAL,2022-23,completed
22200463,2022-12-20,NYK,GSW,2022-23,completed
22200461,2022-12-20,DET,UTA,2022-23,completed
22200465,2022-12-20,DEN,MEM,2022-23,completed
22200462,2022-12-20,MIA,CHI,2022-23,completed
22200464,2022-12-20,PHX,WAS,2022-23,completed
22200475,2022-12-21,SAC,LAL,2022-23,completed
22200474,2022-12-21,OKC,POR,2022-23,completed
22200473,2022-12-21,MIN,DAL,2022-23,completed
22200470,2022-12-21,BKN,GSW,2022-23,completed
22200467,2022-12-21,PHI,DET,2022-23,completed
22200476,2022-12-21,LAC,CHA,2022-23,completed
22200466,2022-12-21,CLE,MIL,2022-23,completed
22200468,2022-12-21,ATL,CHI,2022-23,completed
22200472,2022-12-21,HOU,ORL,2022-23,completed
22200469,2022-12-21,BOS,IND,2022-23,completed
22200471,2022-12-21,NYK,TOR,2022-23,completed
22200478,2022-12-22,UTA,WAS,2022-23,completed
22200477,2022-12-22,NOP,SAS,2022-23,completed
22200479,2022-12-23,ORL,SAS,2022-23,completed
22200490,2022-12-23,PHX,MEM,2022-23,completed
22200484,2022-12-23,CLE,TOR,2022-23,completed
22200486,2022-12-23,MIA,IND,2022-23,completed
22200483,2022-12-23,BKN,MIL,2022-23,completed
22200487,2022-12-23,HOU,DAL,2022-23,completed
22200491,2022-12-23,SAC,WAS,2022-23,completed
22200482,2022-12-23,BOS,MIN,2022-23,completed
22200489,2022-12-23,DEN,POR,2022-23,completed
22200485,2022-12-23,NYK,CHI,2022-23,completed
22200480,2022-12-23,PHI,LAC,2022-23,completed
22200488,2022-12-23,OKC,NOP,2022-23,completed
22200492,2022-12-23,LAL,CHA,2022-23,completed
22200481,2022-12-23,ATL,DET,2022-23,completed
22200497,2022-12-25,DEN,PHX,2022-23,completed
22200495,2022-12-25,BOS,MIL,2022-23,completed
22200493,2022-12-25,NYK,PHI,2022-23,completed
22200496,2022-12-25,GSW,MEM,2022-23,completed
22200494,2022-12-25,DAL,LAL,2022-23,completed
22200504,2022-12-26,POR,CHA,2022-23,completed
22200498,2022-12-26,CLE,BKN,2022-23,completed
22200501,2022-12-26,CHI,HOU,2022-23,completed
22200502,2022-12-26,NOP,IND,2022-23,completed
22200499,2022-12-26,DET,LAC,2022-23,completed
22200500,2022-12-26,MIA,MIN,2022-23,completed
22200503,2022-12-26,SAS,UTA,2022-23,completed
22200514,2022-12-27,SAC,DEN,2022-23,completed
22200512,2022-12-27,DAL,NYK,2022-23,completed
22200511,2022-12-27,OKC,SAS,2022-23,completed
22200509,2022-12-27,TOR,LAC,2022-23,completed
22200507,2022-12-27,BOS,HOU,2022-23,completed
22200510,2022-12-27,MEM,PHX,2022-23,completed
22200508,2022-12-27,IND,ATL,2022-23,completed
22200513,2022-12-27,GSW,CHA,2022-23,completed
22200505,2022-12-27,ORL,LAL,2022-23,completed
22200506,2022-12-27,WAS,PHI,2022-23,completed
22200516,2022-12-28,WAS,PHX,2022-23,completed
22200518,2022-12-28,MIA,LAL,2022-23,completed
22200519,2022-12-28,CHI,MIL,2022-23,completed
22200520,2022-12-28,NOP,MIN,2022-23,completed
22200522,2022-12-28,SAC,DEN,2022-23,completed
22200515,2022-12-28,DET,ORL,2022-23,completed
22200517,2022-12-28,ATL,BKN,2022-23,completed
